CustomerID,Recency,Frequency,Monetary,Churn_Status,R_Score,F_Score,M_Score,RFM_Score,Segment
16086,59,10,2864.99,Active,3,4,4,11,"Loyal Customers"
16087,389,5,1739.92,Churned,1,3,3,7,"At Risk"
16088,575,2,1437.43,Churned,1,2,3,6,Others
16089,386,2,271.44,Churned,1,2,1,4,Lost
16090,624,1,205.91,Churned,1,1,1,3,Lost
16091,154,2,315.06,Churned,2,2,1,5,Lost
16092,114,6,1587.94,Churned,2,3,3,8,"At Risk"
16093,106,1,17.00,Churned,2,1,1,4,Lost
16094,11,11,3695.56,Active,4,4,4,12,Champions
16095,456,1,447.05,Churned,1,1,2,4,Lost
16096,264,4,1584.97,Churned,2,3,3,8,"At Risk"
16097,240,1,185.05,Churned,2,1,1,4,Lost
16098,87,14,4448.10,Active,3,4,4,11,"Loyal Customers"
16099,50,7,1573.20,Active,3,4,3,10,"Loyal Customers"
16100,462,1,582.64,Churned,1,1,2,4,Lost
16101,70,4,3229.16,Active,3,3,4,10,"Loyal Customers"
16102,42,3,1842.14,Active,3,3,3,9,"Loyal Customers"
16103,7,22,6191.71,Active,4,4,4,12,Champions
16104,61,9,2778.61,Active,3,4,4,11,"Loyal Customers"
16105,248,5,2386.19,Churned,2,3,4,9,"At Risk"
16106,65,1,108.38,Active,3,1,1,5,Others
16107,17,7,3204.16,Active,4,4,4,12,Champions
16108,84,4,2235.92,Active,3,3,3,9,"Loyal Customers"
16109,218,3,939.48,Churned,2,3,3,8,"At Risk"
16110,45,4,1819.27,Active,3,3,3,9,"Loyal Customers"
16111,428,1,562.48,Churned,1,1,2,4,Lost
16112,143,4,195.74,Churned,2,3,1,6,"At Risk"
16113,183,1,161.38,Churned,2,1,1,4,Lost
16114,170,1,135.75,Churned,2,1,1,4,Lost
16115,9,12,2575.14,Active,4,4,4,12,Champions
16116,211,1,612.78,Churned,2,1,2,5,Lost
16117,189,3,654.40,Churned,2,3,2,7,"At Risk"
16118,652,1,4376.25,Churned,1,1,4,6,Others
16119,8,8,1720.81,Active,4,4,3,11,"Loyal Customers"
16120,59,6,3056.91,Active,3,3,4,10,"Loyal Customers"
16121,57,5,1477.09,Active,3,3,3,9,"Loyal Customers"
16122,73,6,1001.34,Active,3,3,3,9,"Loyal Customers"
16123,51,1,307.78,Active,3,1,1,5,Others
16124,317,4,1772.49,Churned,2,3,3,8,"At Risk"
16125,367,14,4587.65,Churned,2,4,4,10,"At Risk"
16126,29,15,14646.80,Active,3,4,4,11,"Loyal Customers"
16127,39,2,801.31,Active,3,2,2,7,Others
16128,17,11,3801.05,Active,4,4,4,12,Champions
16129,407,3,1396.05,Churned,1,3,3,7,"At Risk"
16130,422,4,987.48,Churned,1,3,3,7,"At Risk"
16131,51,12,9957.42,Active,3,4,4,11,"Loyal Customers"
16132,544,2,664.20,Churned,1,2,2,5,Lost
16133,3,56,22992.26,Active,4,4,4,12,Champions
16134,21,5,2145.34,Active,4,3,3,10,"Loyal Customers"
16135,262,2,819.45,Churned,2,2,2,6,Lost
16136,59,4,946.80,Active,3,3,3,9,"Loyal Customers"
16137,680,1,422.70,Churned,1,1,2,4,Lost
16138,378,3,910.35,Churned,2,3,3,8,"At Risk"
16139,18,5,1111.15,Active,4,3,3,10,"Loyal Customers"
16140,65,3,1557.60,Active,3,3,3,9,"Loyal Customers"
16141,88,2,955.94,Active,3,2,3,8,Others
16142,249,1,535.34,Churned,2,1,2,5,Lost
16143,3,12,4910.83,Active,4,4,4,12,Champions
16144,246,1,175.20,Churned,2,1,1,4,Lost
16145,8,19,6805.44,Active,4,4,4,12,Champions
16146,157,4,946.38,Churned,2,3,3,8,"At Risk"
16147,133,5,2398.91,Churned,2,3,4,9,"At Risk"
16148,296,2,386.62,Churned,2,2,2,6,Lost
16149,4,3,422.22,Active,4,3,2,9,"Loyal Customers"
16150,42,10,4395.59,Active,3,4,4,11,"Loyal Customers"
16152,268,1,1829.04,Churned,2,1,3,6,Others
16153,49,11,5133.49,Active,3,4,4,11,"Loyal Customers"
16155,381,5,796.90,Churned,1,3,2,6,"At Risk"
16156,8,20,6218.18,Active,4,4,4,12,Champions
16157,15,3,656.69,Active,4,3,2,9,"Loyal Customers"
16158,522,9,628.32,Churned,1,4,2,7,"At Risk"
16159,281,4,1232.79,Churned,2,3,3,8,"At Risk"
16160,65,2,1025.44,Active,3,2,3,8,Others
16161,1,43,12831.80,Active,4,4,4,12,Champions
16162,252,1,37.40,Churned,2,1,1,4,Lost
16163,232,6,2849.58,Churned,2,3,4,9,"At Risk"
16164,17,3,822.48,Active,4,3,2,9,"Loyal Customers"
16165,505,1,79.90,Churned,1,1,1,3,Lost
16166,428,2,435.83,Churned,1,2,2,5,Lost
16167,414,5,1386.12,Churned,1,3,3,7,"At Risk"
16168,10,66,10636.47,Active,4,4,4,12,Champions
16169,8,4,1822.97,Active,4,3,3,10,"Loyal Customers"
16170,50,20,6869.00,Active,3,4,4,11,"Loyal Customers"
16171,59,1,73.20,Active,3,1,1,5,Others
16172,95,8,1884.55,Churned,2,4,3,9,"At Risk"
16173,15,6,1418.32,Active,4,3,3,10,"Loyal Customers"
16174,126,7,2246.75,Churned,2,4,3,9,"At Risk"
16175,94,7,1836.44,Churned,3,4,3,10,"Loyal Customers"
16176,421,4,2052.69,Churned,1,3,3,7,"At Risk"
16177,50,8,2247.31,Active,3,4,3,10,"Loyal Customers"
16178,138,2,612.60,Churned,2,2,2,6,Lost
16179,60,1,215.83,Active,3,1,1,5,Others
16180,100,13,16249.87,Churned,2,4,4,10,"At Risk"
16181,73,1,305.54,Active,3,1,1,5,Others
16182,72,9,9971.65,Active,3,4,4,11,"Loyal Customers"
16183,67,4,1077.81,Active,3,3,3,9,"Loyal Customers"
16184,64,6,1158.79,Active,3,3,3,9,"Loyal Customers"
16185,16,3,644.72,Active,4,3,2,9,"Loyal Customers"
16186,22,26,9026.11,Active,4,4,4,12,Champions
16187,31,15,6911.44,Active,3,4,4,11,"Loyal Customers"
16188,44,5,1087.66,Active,3,3,3,9,"Loyal Customers"
16189,15,2,215.48,Active,4,2,1,7,"New Customers"
16190,40,8,2723.55,Active,3,4,4,11,"Loyal Customers"
16191,2,24,15688.02,Active,4,4,4,12,Champions
16192,735,1,351.30,Churned,1,1,2,4,Lost
16193,236,2,630.43,Churned,2,2,2,6,Lost
16194,375,1,308.60,Churned,2,1,1,4,Lost
16195,723,1,323.25,Churned,1,1,1,3,Lost
16196,488,1,93.30,Churned,1,1,1,3,Lost
16197,469,9,2016.71,Churned,1,4,3,8,"At Risk"
16198,75,2,1030.04,Active,3,2,3,8,Others
16199,392,7,942.75,Churned,1,4,3,8,"At Risk"
16200,4,12,5643.45,Active,4,4,4,12,Champions
16201,3,5,2112.12,Active,4,3,3,10,"Loyal Customers"
16202,360,9,2501.99,Churned,2,4,4,10,"At Risk"
16203,58,6,1114.54,Active,3,3,3,9,"Loyal Customers"
16204,23,3,944.24,Active,4,3,3,10,"Loyal Customers"
16205,30,7,1830.61,Active,3,4,3,10,"Loyal Customers"
16206,54,13,2602.32,Active,3,4,4,11,"Loyal Customers"
16207,25,1,394.38,Active,4,1,2,7,"New Customers"
16208,44,10,3440.45,Active,3,4,4,11,"Loyal Customers"
16209,88,9,4146.78,Active,3,4,4,11,"Loyal Customers"
16210,1,35,38489.51,Active,4,4,4,12,Champions
16211,88,3,1090.59,Active,3,3,3,9,"Loyal Customers"
16212,19,4,1293.71,Active,4,3,3,10,"Loyal Customers"
16213,78,1,159.00,Active,3,1,1,5,Others
16214,170,4,2038.25,Churned,2,3,3,8,"At Risk"
16215,80,1,242.35,Active,3,1,1,5,Others
16216,267,1,914.93,Churned,2,1,3,6,Others
16217,235,2,304.25,Churned,2,2,1,5,Lost
16218,29,13,4439.97,Active,3,4,4,11,"Loyal Customers"
16219,500,1,40.80,Churned,1,1,1,3,Lost
16221,36,9,2235.51,Active,3,4,3,10,"Loyal Customers"
16222,318,2,1345.22,Churned,2,2,3,7,Others
16223,374,2,1102.35,Churned,2,2,3,7,Others
16224,57,5,1616.54,Active,3,3,3,9,"Loyal Customers"
16225,44,15,2867.41,Active,3,4,4,11,"Loyal Customers"
16226,203,5,672.17,Churned,2,3,2,7,"At Risk"
16227,225,3,1027.22,Churned,2,3,3,8,"At Risk"
16228,385,3,890.81,Churned,1,3,2,6,"At Risk"
16229,87,6,2867.86,Active,3,3,4,10,"Loyal Customers"
16230,189,2,542.03,Churned,2,2,2,6,Lost
16231,379,4,1078.22,Churned,2,3,3,8,"At Risk"
16232,43,7,2712.97,Active,3,4,4,11,"Loyal Customers"
16233,71,9,1965.71,Active,3,4,3,10,"Loyal Customers"
16234,476,3,333.18,Churned,1,3,1,5,"At Risk"
16235,40,9,2053.71,Active,3,4,3,10,"Loyal Customers"
16236,78,1,432.20,Active,3,1,2,6,Others
16237,437,1,136.65,Churned,1,1,1,3,Lost
16238,422,1,63.66,Churned,1,1,1,3,Lost
16239,56,6,1492.20,Active,3,3,3,9,"Loyal Customers"
16240,24,2,3718.80,Active,4,2,4,10,"New Customers"
16241,9,16,4329.31,Active,4,4,4,12,Champions
16242,8,14,7474.40,Active,4,4,4,12,Champions
16243,33,2,409.10,Active,3,2,2,7,Others
16244,211,2,2579.38,Churned,2,2,4,8,Others
16245,23,3,1413.66,Active,4,3,3,10,"Loyal Customers"
16246,459,2,827.25,Churned,1,2,2,5,Lost
16247,170,1,114.56,Churned,2,1,1,4,Lost
16248,61,1,152.94,Active,3,1,1,5,Others
16249,52,5,1800.07,Active,3,3,3,9,"Loyal Customers"
16250,261,3,791.38,Churned,2,3,2,7,"At Risk"
16251,512,1,128.31,Churned,1,1,1,3,Lost
16252,382,1,295.09,Churned,1,1,1,3,Lost
16253,66,7,7310.15,Active,3,4,4,11,"Loyal Customers"
16254,378,3,985.14,Churned,2,3,3,8,"At Risk"
16255,16,15,4906.80,Active,4,4,4,12,Champions
16256,266,3,1629.37,Churned,2,3,3,8,"At Risk"
16257,176,1,46.95,Churned,2,1,1,4,Lost
16258,45,15,11942.52,Active,3,4,4,11,"Loyal Customers"
16259,410,3,361.94,Churned,1,3,2,6,"At Risk"
16260,50,1,1035.45,Active,3,1,3,7,Others
16261,17,6,1059.45,Active,4,3,3,10,"Loyal Customers"
16262,378,1,755.15,Churned,2,1,2,5,Lost
16263,423,1,351.01,Churned,1,1,2,4,Lost
16264,438,2,837.53,Churned,1,2,2,5,Lost
16265,9,12,6935.17,Active,4,4,4,12,Champions
16266,73,14,1757.95,Active,3,4,3,10,"Loyal Customers"
16267,591,1,186.66,Churned,1,1,1,3,Lost
16268,71,2,667.65,Active,3,2,2,7,Others
16269,437,1,717.57,Churned,1,1,2,4,Lost
16270,353,1,1141.24,Churned,2,1,3,6,Others
16271,2,10,3463.02,Active,4,4,4,12,Champions
16272,116,1,411.70,Churned,2,1,2,5,Lost
16273,648,2,336.04,Churned,1,2,1,4,Lost
16274,373,1,715.90,Churned,2,1,2,5,Lost
16275,196,3,2151.11,Churned,2,3,3,8,"At Risk"
16276,176,3,2629.39,Churned,2,3,4,9,"At Risk"
16277,733,1,188.69,Churned,1,1,1,3,Lost
16278,100,3,1117.84,Churned,2,3,3,8,"At Risk"
16279,21,9,5705.08,Active,4,4,4,12,Champions
16280,725,1,238.05,Churned,1,1,1,3,Lost
16281,72,3,3424.02,Active,3,3,4,10,"Loyal Customers"
16282,339,3,1307.58,Churned,2,3,3,8,"At Risk"
16283,5,8,4403.82,Active,4,4,4,12,Champions
16284,31,3,1029.77,Active,3,3,3,9,"Loyal Customers"
16285,646,1,176.90,Churned,1,1,1,3,Lost
16286,477,2,328.95,Churned,1,2,1,4,Lost
16287,169,5,1006.98,Churned,2,3,3,8,"At Risk"
16288,470,1,129.85,Churned,1,1,1,3,Lost
16289,462,1,136.31,Churned,1,1,1,3,Lost
16290,464,4,2069.30,Churned,1,3,3,7,"At Risk"
16291,682,1,117.72,Churned,1,1,1,3,Lost
16292,121,5,1253.76,Churned,2,3,3,8,"At Risk"
16293,21,15,4657.95,Active,4,4,4,12,Champions
16294,476,1,126.05,Churned,1,1,1,3,Lost
16295,9,4,1328.55,Active,4,3,3,10,"Loyal Customers"
16296,626,4,1313.67,Churned,1,3,3,7,"At Risk"
16297,268,1,301.90,Churned,2,1,1,4,Lost
16298,22,7,1085.70,Active,4,4,3,11,"Loyal Customers"
16299,477,1,193.65,Churned,1,1,1,3,Lost
16300,430,3,1392.43,Churned,1,3,3,7,"At Risk"
16301,736,1,107.33,Churned,1,1,1,3,Lost
16302,126,1,233.22,Churned,2,1,1,4,Lost
16303,25,7,7928.27,Active,3,4,4,11,"Loyal Customers"
16304,694,1,381.66,Churned,1,1,2,4,Lost
16305,138,1,361.22,Churned,2,1,2,5,Lost
16306,213,7,1192.82,Churned,2,4,3,9,"At Risk"
16307,429,3,1194.92,Churned,1,3,3,7,"At Risk"
16308,37,7,5120.00,Active,3,4,4,11,"Loyal Customers"
16309,106,2,706.57,Churned,2,2,2,6,Lost
16310,414,2,460.08,Churned,1,2,2,5,Lost
16311,17,2,616.26,Active,4,2,2,8,"New Customers"
16312,432,1,171.15,Churned,1,1,1,3,Lost
16313,3,2,274.15,Active,4,2,1,7,"New Customers"
16314,389,3,1491.40,Churned,1,3,3,7,"At Risk"
16315,330,2,402.71,Churned,2,2,2,6,Lost
16316,64,13,5744.91,Active,3,4,4,11,"Loyal Customers"
16317,119,5,2192.51,Churned,2,3,3,8,"At Risk"
16318,35,1,328.15,Active,3,1,1,5,Others
16319,217,1,404.40,Churned,2,1,2,5,Lost
16320,172,6,5628.99,Churned,2,3,4,9,"At Risk"
16321,72,7,604.55,Active,3,4,2,9,"Loyal Customers"
16322,1,2,326.75,Active,4,2,1,7,"New Customers"
16323,196,2,353.66,Churned,2,2,2,6,Lost
16324,128,3,428.68,Churned,2,3,2,7,"At Risk"
16325,46,12,3597.50,Active,3,4,4,11,"Loyal Customers"
16326,5,24,4826.99,Active,4,4,4,12,Champions
16327,14,16,10731.34,Active,4,4,4,12,Champions
16328,563,1,310.83,Churned,1,1,1,3,Lost
16329,427,4,1703.07,Churned,1,3,3,7,"At Risk"
16330,17,7,634.33,Active,4,4,2,10,"Loyal Customers"
16331,432,6,2037.70,Churned,1,3,3,7,"At Risk"
16332,28,11,2010.41,Active,3,4,3,10,"Loyal Customers"
16333,7,22,26626.80,Active,4,4,4,12,Champions
16334,492,1,277.48,Churned,1,1,1,3,Lost
16335,551,7,2774.00,Churned,1,4,4,9,"At Risk"
16336,420,4,3517.69,Churned,1,3,4,8,"At Risk"
16337,36,1,151.05,Active,3,1,1,5,Others
16338,157,1,214.80,Churned,2,1,1,4,Lost
16339,284,1,109.95,Churned,2,1,1,4,Lost
16340,107,3,1526.06,Churned,2,3,3,8,"At Risk"
16341,24,7,3850.79,Active,4,4,4,12,Champions
16342,75,4,322.41,Active,3,3,1,7,"Loyal Customers"
16343,16,3,687.07,Active,4,3,2,9,"Loyal Customers"
16344,158,4,842.42,Churned,2,3,2,7,"At Risk"
16345,44,2,1198.74,Active,3,2,3,8,Others
16346,385,1,224.51,Churned,1,1,1,3,Lost
16347,11,11,3509.41,Active,4,4,4,12,Champions
16348,32,8,1798.22,Active,3,4,3,10,"Loyal Customers"
16349,290,1,53.50,Churned,2,1,1,4,Lost
16350,21,9,2253.89,Active,4,4,3,11,"Loyal Customers"
16351,332,13,3330.03,Churned,2,4,4,10,"At Risk"
16352,17,2,494.44,Active,4,2,2,8,"New Customers"
16353,3,38,9999.46,Active,4,4,4,12,Champions
16354,63,5,1129.51,Active,3,3,3,9,"Loyal Customers"
16355,375,1,416.35,Churned,2,1,2,5,Lost
16356,197,6,415.87,Churned,2,3,2,7,"At Risk"
16357,33,4,868.37,Active,3,3,2,8,"Loyal Customers"
16358,1,5,2919.65,Active,4,3,4,11,"Loyal Customers"
16359,7,16,2697.75,Active,4,4,4,12,Champions
16360,4,6,3512.53,Active,4,3,4,11,"Loyal Customers"
16361,9,4,896.66,Active,4,3,2,9,"Loyal Customers"
16362,32,6,946.94,Active,3,3,3,9,"Loyal Customers"
16363,53,1,109.36,Active,3,1,1,5,Others
16364,11,2,707.04,Active,4,2,2,8,"New Customers"
16365,17,15,3307.20,Active,4,4,4,12,Champions
16366,18,4,1548.13,Active,4,3,3,10,"Loyal Customers"
16367,37,3,1362.40,Active,3,3,3,9,"Loyal Customers"
16368,2,3,640.21,Active,4,3,2,9,"Loyal Customers"
16369,18,7,2664.81,Active,4,4,4,12,Champions
16370,82,4,1320.56,Active,3,3,3,9,"Loyal Customers"
16371,448,1,157.20,Churned,1,1,1,3,Lost
16372,33,5,1328.61,Active,3,3,3,9,"Loyal Customers"
16373,382,2,309.49,Churned,1,2,1,4,Lost
16374,66,5,1771.45,Active,3,3,3,9,"Loyal Customers"
16375,470,2,104.00,Churned,1,2,1,4,Lost
16376,8,2,987.01,Active,4,2,3,9,"New Customers"
16377,267,2,1308.48,Churned,2,2,3,7,Others
16378,247,3,362.95,Churned,2,3,2,7,"At Risk"
16379,4,4,2157.40,Active,4,3,3,10,"Loyal Customers"
16380,61,1,1780.59,Active,3,1,3,7,Others
16381,395,2,258.70,Churned,1,2,1,4,Lost
16382,408,2,353.10,Churned,1,2,2,5,Lost
16383,74,7,2974.84,Active,3,4,4,11,"Loyal Customers"
16384,89,4,1358.95,Active,3,3,3,9,"Loyal Customers"
16385,60,5,1030.61,Active,3,3,3,9,"Loyal Customers"
16386,28,3,1102.59,Active,3,3,3,9,"Loyal Customers"
16387,322,5,918.55,Churned,2,3,3,8,"At Risk"
16388,653,1,186.05,Churned,1,1,1,3,Lost
16389,53,4,1382.07,Active,3,3,3,9,"Loyal Customers"
16390,536,3,467.50,Churned,1,3,2,6,"At Risk"
16391,400,4,1103.61,Churned,1,3,3,7,"At Risk"
16392,269,3,763.05,Churned,2,3,2,7,"At Risk"
16393,2,23,5561.66,Active,4,4,4,12,Champions
16394,56,5,1555.34,Active,3,3,3,9,"Loyal Customers"
16395,60,14,3537.85,Active,3,4,4,11,"Loyal Customers"
16396,476,1,137.80,Churned,1,1,1,3,Lost
16397,628,1,127.88,Churned,1,1,1,3,Lost
16398,154,2,1705.80,Churned,2,2,3,7,Others
16399,19,3,641.82,Active,4,3,2,9,"Loyal Customers"
16400,94,9,3159.44,Churned,3,4,4,11,"Loyal Customers"
16401,1,23,6849.15,Active,4,4,4,12,Champions
16402,264,2,511.40,Churned,2,2,2,6,Lost
16403,312,1,177.50,Churned,2,1,1,4,Lost
16404,70,1,443.05,Active,3,1,2,6,Others
16405,302,2,167.25,Churned,2,2,1,5,Lost
16406,18,3,552.68,Active,4,3,2,9,"Loyal Customers"
16407,12,14,2821.65,Active,4,4,4,12,Champions
16408,591,1,231.93,Churned,1,1,1,3,Lost
16409,36,12,5709.04,Active,3,4,4,11,"Loyal Customers"
16410,734,1,130.32,Churned,1,1,1,3,Lost
16411,19,4,910.19,Active,4,3,3,10,"Loyal Customers"
16412,53,5,647.23,Active,3,3,2,8,"Loyal Customers"
16413,56,2,528.98,Active,3,2,2,7,Others
16414,21,5,559.71,Active,4,3,2,9,"Loyal Customers"
16415,44,3,719.44,Active,3,3,2,8,"Loyal Customers"
16416,26,9,2972.88,Active,3,4,4,11,"Loyal Customers"
16417,492,1,35.70,Churned,1,1,1,3,Lost
16418,44,5,1101.94,Active,3,3,3,9,"Loyal Customers"
16419,112,8,1487.42,Churned,2,4,3,9,"At Risk"
16420,396,1,75.00,Churned,1,1,1,3,Lost
16421,376,3,526.27,Churned,2,3,2,7,"At Risk"
16422,17,109,63651.47,Active,4,4,4,12,Champions
16423,24,1,346.12,Active,4,1,1,6,"New Customers"
16424,191,2,443.06,Churned,2,2,2,6,Lost
16425,302,1,302.70,Churned,2,1,1,4,Lost
16426,2,10,1908.25,Active,4,4,3,11,"Loyal Customers"
16427,263,2,241.06,Churned,2,2,1,5,Lost
16428,413,3,660.28,Churned,1,3,2,6,"At Risk"
16429,106,1,284.55,Churned,2,1,1,4,Lost
16430,57,7,1117.94,Active,3,4,3,10,"Loyal Customers"
16431,213,3,642.81,Churned,2,3,2,7,"At Risk"
16432,64,1,287.40,Active,3,1,1,5,Others
16433,28,2,384.52,Active,3,2,2,7,Others
16434,29,12,2741.74,Active,3,4,4,11,"Loyal Customers"
16435,512,3,1011.57,Churned,1,3,3,7,"At Risk"
16436,668,3,329.34,Churned,1,3,1,5,"At Risk"
16437,381,2,301.25,Churned,1,2,1,4,Lost
16438,5,5,798.35,Active,4,3,2,9,"Loyal Customers"
16439,722,1,310.70,Churned,1,1,1,3,Lost
16440,7,6,3856.97,Active,4,3,4,11,"Loyal Customers"
16441,67,5,1034.43,Active,3,3,3,9,"Loyal Customers"
16442,1,5,899.47,Active,4,3,3,10,"Loyal Customers"
16443,520,1,162.24,Churned,1,1,1,3,Lost
16444,46,17,3656.58,Active,3,4,4,11,"Loyal Customers"
16445,33,4,602.73,Active,3,3,2,8,"Loyal Customers"
16446,0,2,168472.50,Active,4,2,4,10,"New Customers"
16447,135,3,775.14,Churned,2,3,2,7,"At Risk"
16448,198,2,367.87,Churned,2,2,2,6,Lost
16449,197,2,707.69,Churned,2,2,2,6,Lost
16450,149,3,1505.73,Churned,2,3,3,8,"At Risk"
16451,87,3,1013.15,Active,3,3,3,9,"Loyal Customers"
16452,630,2,332.17,Churned,1,2,1,4,Lost
16453,530,2,251.71,Churned,1,2,1,4,Lost
16454,44,4,30.95,Active,3,3,1,7,"Loyal Customers"
16455,63,11,4384.37,Active,3,4,4,11,"Loyal Customers"
16456,99,13,6862.91,Churned,2,4,4,10,"At Risk"
16457,218,1,208.36,Churned,2,1,1,4,Lost
16458,2,30,5715.34,Active,4,4,4,12,Champions
16459,729,1,71.79,Churned,1,1,1,3,Lost
16460,28,3,814.72,Active,3,3,2,8,"Loyal Customers"
16461,177,3,1615.22,Churned,2,3,3,8,"At Risk"
16462,73,3,136.00,Active,3,3,1,7,"Loyal Customers"
16463,21,4,1422.40,Active,4,3,3,10,"Loyal Customers"
16464,19,3,1314.68,Active,4,3,3,10,"Loyal Customers"
16465,420,2,746.24,Churned,1,2,2,5,Lost
16466,33,15,3838.59,Active,3,4,4,11,"Loyal Customers"
16467,508,7,2869.16,Churned,1,4,4,9,"At Risk"
16468,74,3,787.52,Active,3,3,2,8,"Loyal Customers"
16469,23,5,828.91,Active,4,3,2,9,"Loyal Customers"
16470,51,11,2458.60,Active,3,4,4,11,"Loyal Customers"
16471,274,4,1189.98,Churned,2,3,3,8,"At Risk"
16472,434,2,789.60,Churned,1,2,2,5,Lost
16473,164,4,470.83,Churned,2,3,2,7,"At Risk"
16474,7,7,1871.50,Active,4,4,3,11,"Loyal Customers"
16475,88,4,544.30,Active,3,3,2,8,"Loyal Customers"
16476,431,1,350.35,Churned,1,1,2,4,Lost
16477,63,11,4320.02,Active,3,4,4,11,"Loyal Customers"
16478,25,3,331.00,Active,3,3,1,7,"Loyal Customers"
16479,10,2,300.83,Active,4,2,1,7,"New Customers"
16480,75,1,769.29,Active,3,1,2,6,Others
16481,682,1,453.38,Churned,1,1,2,4,Lost
16482,15,1,220.62,Active,4,1,1,6,"New Customers"
16483,192,1,139.35,Churned,2,1,1,4,Lost
16484,173,2,404.30,Churned,2,2,2,6,Lost
16485,77,5,2294.68,Active,3,3,3,9,"Loyal Customers"
16486,537,1,134.36,Churned,1,1,1,3,Lost
16487,577,2,209.40,Churned,1,2,1,4,Lost
16488,33,3,498.80,Active,3,3,2,8,"Loyal Customers"
16489,380,2,303.70,Churned,1,2,1,4,Lost
16490,436,1,205.41,Churned,1,1,1,3,Lost
16491,46,2,1533.16,Active,3,2,3,8,Others
16492,540,1,385.56,Churned,1,1,2,4,Lost
16493,79,7,2132.09,Active,3,4,3,10,"Loyal Customers"
16494,296,1,826.53,Churned,2,1,2,5,Lost
16495,3,3,684.41,Active,4,3,2,9,"Loyal Customers"
16496,8,6,2330.77,Active,4,3,4,11,"Loyal Customers"
16497,49,23,6695.28,Active,3,4,4,11,"Loyal Customers"
16498,161,2,100.97,Churned,2,2,1,5,Lost
16499,360,8,2578.34,Churned,2,4,4,10,"At Risk"
16500,4,9,843.91,Active,4,4,2,10,"Loyal Customers"
16501,383,1,1237.23,Churned,1,1,3,5,Others
16502,620,2,266.50,Churned,1,2,1,4,Lost
16503,106,11,3614.34,Churned,2,4,4,10,"At Risk"
16504,25,1,484.38,Active,3,1,2,6,Others
16505,31,1,777.60,Active,3,1,2,6,Others
16506,19,2,90.30,Active,4,2,1,7,"New Customers"
16507,572,1,152.76,Churned,1,1,1,3,Lost
16508,630,1,248.80,Churned,1,1,1,3,Lost
16509,296,1,363.70,Churned,2,1,2,5,Lost
16510,372,6,2100.00,Churned,2,3,3,8,"At Risk"
16511,21,6,1819.02,Active,4,3,3,10,"Loyal Customers"
16513,4,4,874.59,Active,4,3,2,9,"Loyal Customers"
16515,52,10,3216.30,Active,3,4,4,11,"Loyal Customers"
16516,30,1,101.70,Active,3,1,1,5,Others
16517,277,1,162.70,Churned,2,1,1,4,Lost
16518,61,4,959.37,Active,3,3,3,9,"Loyal Customers"
16519,25,4,556.26,Active,3,3,2,8,"Loyal Customers"
16520,186,6,2482.62,Churned,2,3,4,9,"At Risk"
16521,415,3,1148.01,Churned,1,3,3,7,"At Risk"
16522,435,2,433.36,Churned,1,2,2,5,Lost
16523,1,28,11916.33,Active,4,4,4,12,Champions
16524,446,2,308.14,Churned,1,2,1,4,Lost
16525,2,48,24582.64,Active,4,4,4,12,Champions
16526,171,2,717.21,Churned,2,2,2,6,Lost
16527,81,2,1272.44,Active,3,2,3,8,Others
16528,3,1,244.41,Active,4,1,1,6,"New Customers"
16529,190,4,2012.00,Churned,2,3,3,8,"At Risk"
16530,668,1,48.35,Churned,1,1,1,3,Lost
16531,22,11,2298.33,Active,4,4,3,11,"Loyal Customers"
16532,17,5,8756.64,Active,4,3,4,11,"Loyal Customers"
16533,19,3,1095.56,Active,4,3,3,10,"Loyal Customers"
16534,642,1,635.90,Churned,1,1,2,4,Lost
16535,5,3,1001.59,Active,4,3,3,10,"Loyal Customers"
16536,110,1,548.97,Churned,2,1,2,5,Lost
16537,641,1,23.35,Churned,1,1,1,3,Lost
16538,541,3,399.62,Churned,1,3,2,6,"At Risk"
16539,2,10,3732.01,Active,4,4,4,12,Champions
16540,414,1,226.70,Churned,1,1,1,3,Lost
16541,735,1,424.03,Churned,1,1,2,4,Lost
16542,53,2,257.32,Active,3,2,1,6,Others
16543,591,1,292.21,Churned,1,1,1,3,Lost
16544,519,4,376.70,Churned,1,3,2,6,"At Risk"
16545,164,2,689.82,Churned,2,2,2,6,Lost
16546,290,5,5606.47,Churned,2,3,4,9,"At Risk"
16547,546,1,111.71,Churned,1,1,1,3,Lost
16548,599,1,30.15,Churned,1,1,1,3,Lost
16549,10,34,13182.19,Active,4,4,4,12,Champions
16550,108,18,9435.13,Churned,2,4,4,10,"At Risk"
16551,95,7,2237.12,Churned,2,4,3,9,"At Risk"
16552,242,2,475.02,Churned,2,2,2,6,Lost
16553,163,33,16644.01,Churned,2,4,4,10,"At Risk"
16554,42,8,2841.72,Active,3,4,4,11,"Loyal Customers"
16555,35,6,1915.68,Active,3,3,3,9,"Loyal Customers"
16556,66,17,8012.58,Active,3,4,4,11,"Loyal Customers"
16557,24,2,281.85,Active,4,2,1,7,"New Customers"
16558,0,38,13873.51,Active,4,4,4,12,Champions
16559,397,1,185.20,Churned,1,1,1,3,Lost
16560,26,8,3048.38,Active,3,4,4,11,"Loyal Customers"
16561,5,2,511.12,Active,4,2,2,8,"New Customers"
16562,476,1,223.86,Churned,1,1,1,3,Lost
16563,53,6,4422.76,Active,3,3,4,10,"Loyal Customers"
